Length,Alanine,Arginine,Asparagine,Aspartic_Acid,Cysteine,Glutamic_Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Mathionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Aliphatic,Aromatic,NonPolar,Polar,Charged,Basic,Acidic,"Celularity (Sing, Mult)_SING","Celularity (Sing, Mult)_MUL","Celularity (Sing, Mult)_COMP","Celularity (Sing, Mult)_UN","Tissue (Yes, No)_NOT","Tissue (Yes, No)_COMP","Tissue (Yes, No)_YES","Mesoderm (Yes, NO)_NOT","Mesoderm (Yes, NO)_COMP","Mesoderm (Yes, NO)_YES",Mouthparts(Pro-Deuter)_NO,Mouthparts(Pro-Deuter)_PRO,Mouthparts(Pro-Deuter)_NOT,Mouthparts(Pro-Deuter)_COMP,Mouthparts(Pro-Deuter)_DEU
14,0,0.214,0,0,0,0,0,0,0.071,0.429,0.071,0.214,0,0,0,0,0,0,0,0,0.5,0.071,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,0,0.214,0,0,0,0,0,0,0.071,0.5,0,0.214,0,0,0,0,0,0,0,0,0.5,0.071,0.5,0.5,0.5,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
29,0.069,0.207,0,0,0,0,0,0.172,0.034,0.138,0.103,0.103,0,0,0.034,0,0.034,0,0.034,0.069,0.379,0.069,0.621,0.379,0.345,0.345,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0.029,0.147,0,0.059,0.029,0.059,0.059,0.147,0,0.118,0.118,0.118,0,0.059,0,0.029,0,0.029,0,0,0.265,0.088,0.529,0.471,0.382,0.265,0.118,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
12,0,0.333,0,0,0.167,0,0,0,0,0.25,0.083,0,0,0.083,0,0,0,0,0,0.083,0.417,0.083,0.667,0.333,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
43,0,0.256,0,0,0,0,0,0.023,0,0.093,0,0,0,0.14,0.465,0,0,0,0,0.023,0.116,0.14,0.744,0.256,0.256,0.256,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
52,0,0.173,0,0,0,0.019,0.019,0.038,0.038,0,0.173,0.058,0,0.019,0.385,0.019,0,0.058,0,0,0.173,0.115,0.673,0.327,0.288,0.269,0.019,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0,0,0,0.04,0.32,0,0,0.08,0.04,0.08,0.04,0.12,0,0.08,0.08,0,0.12,0,0,0,0.12,0.12,0.68,0.32,0.2,0.16,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
69,0.043,0.072,0.014,0.029,0.101,0,0.029,0.116,0,0.043,0.174,0.043,0.029,0.058,0.087,0.043,0.058,0,0.058,0,0.261,0.116,0.71,0.29,0.145,0.116,0.029,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
41,0.024,0.073,0.049,0.122,0.146,0.049,0.024,0.049,0,0.073,0,0.122,0,0.073,0.024,0,0.024,0.024,0.098,0.024,0.122,0.195,0.537,0.463,0.366,0.195,0.171,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
63,0,0.095,0.048,0.032,0.095,0.048,0.079,0.048,0.032,0.079,0.063,0.063,0.032,0,0.048,0.111,0.032,0.032,0.063,0,0.143,0.127,0.46,0.54,0.27,0.19,0.079,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
62,0.016,0.113,0.016,0,0.113,0.065,0.032,0.065,0.048,0.016,0.161,0.097,0.048,0.032,0.016,0.065,0.032,0,0,0.065,0.258,0.081,0.532,0.468,0.323,0.258,0.065,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0,0.059,0.059,0,0.176,0.059,0,0.059,0,0.059,0.118,0.206,0,0.029,0.029,0.059,0.029,0.029,0.029,0,0.176,0.088,0.529,0.471,0.324,0.265,0.059,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
42,0,0.071,0.071,0,0.143,0.048,0.048,0.048,0,0.048,0.119,0.167,0.024,0.048,0.048,0.048,0.024,0.024,0.024,0,0.167,0.095,0.524,0.476,0.286,0.238,0.048,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
38,0,0.132,0.026,0.026,0,0.105,0.079,0.105,0,0.132,0.079,0.158,0,0.053,0.026,0.026,0.053,0,0,0,0.211,0.053,0.395,0.605,0.421,0.289,0.132,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
17,0,0.294,0,0,0.235,0,0,0.059,0,0.059,0,0.059,0,0.059,0,0,0,0.059,0.118,0.059,0.118,0.235,0.647,0.353,0.353,0.353,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
84,0.036,0.048,0.036,0.06,0.143,0.012,0.036,0.071,0.048,0,0.06,0.095,0,0.024,0.083,0.012,0.095,0.012,0.083,0.048,0.143,0.167,0.56,0.44,0.262,0.19,0.071,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
30,0,0.133,0,0,0,0,0.033,0.133,0,0.033,0.033,0,0,0.1,0.367,0.033,0,0,0.033,0.033,0.1,0.133,0.733,0.2,0.133,0.133,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
6,0.167,0,0,0,0,0,0,0.333,0.167,0,0,0,0,0,0.167,0.167,0,0,0,0,0.167,0.167,0.667,0.333,0.167,0.167,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
41,0.024,0.171,0.024,0,0.098,0,0.024,0.22,0,0.024,0,0,0,0.073,0.146,0.073,0,0,0.049,0.073,0.122,0.122,0.707,0.293,0.171,0.171,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
29,0.138,0.103,0,0,0.069,0.034,0,0.207,0,0.034,0,0.034,0.034,0,0.138,0.069,0,0.034,0.069,0.034,0.207,0.103,0.759,0.241,0.172,0.138,0.034,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0,0.333,0,0,0.222,0,0,0.056,0,0,0,0.056,0,0.111,0,0,0,0.056,0.111,0.056,0.056,0.278,0.611,0.389,0.389,0.389,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0,0.278,0,0,0.222,0,0,0.056,0,0,0,0.111,0,0.111,0,0,0,0.056,0.111,0.056,0.056,0.278,0.611,0.389,0.389,0.389,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
79,0.152,0.101,0.051,0.025,0.076,0.013,0,0.076,0.025,0.051,0.038,0.013,0,0.025,0.038,0.089,0.038,0.025,0.076,0.089,0.329,0.152,0.646,0.354,0.177,0.139,0.038,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
73,0.055,0.041,0.082,0.041,0.137,0.027,0,0.055,0.041,0,0.11,0.082,0,0.027,0.055,0.068,0.027,0.027,0.082,0.041,0.205,0.178,0.589,0.411,0.233,0.164,0.068,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0,0.294,0,0,0.235,0,0,0.059,0,0.059,0,0.059,0,0.059,0,0,0,0.059,0.118,0.059,0.118,0.235,0.647,0.353,0.353,0.353,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0,0.235,0,0,0.235,0,0,0.059,0,0.059,0,0.118,0,0.059,0,0,0,0.059,0.118,0.059,0.118,0.235,0.647,0.353,0.353,0.353,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
44,0,0.136,0.023,0,0.136,0,0.068,0.114,0,0.023,0.068,0,0,0.068,0.068,0.091,0.068,0,0.091,0.045,0.136,0.159,0.614,0.386,0.136,0.136,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
44,0,0.136,0.023,0,0.136,0,0.068,0.114,0,0.023,0.068,0,0,0.045,0.068,0.091,0.068,0,0.114,0.045,0.136,0.159,0.614,0.386,0.136,0.136,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0.024,0.19,0.024,0.024,0.143,0,0,0.119,0,0.024,0.024,0,0,0.119,0.024,0.119,0.024,0,0.095,0.048,0.119,0.214,0.619,0.381,0.214,0.19,0.024,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
42,0.024,0.19,0.024,0.024,0.143,0,0,0.119,0,0.048,0.024,0,0,0.119,0.024,0.095,0.048,0,0.095,0.024,0.119,0.214,0.619,0.381,0.214,0.19,0.024,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
41,0.049,0.146,0.049,0.049,0.146,0,0.024,0.049,0,0,0.049,0.073,0,0.024,0.122,0.049,0.049,0.073,0.049,0,0.098,0.146,0.561,0.439,0.268,0.22,0.049,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
65,0.031,0.092,0.015,0.031,0.062,0.046,0,0.092,0.046,0.046,0.077,0.077,0.015,0.092,0.046,0.031,0.031,0.046,0.062,0.062,0.215,0.246,0.631,0.369,0.292,0.215,0.077,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
95,0.053,0.105,0.032,0.042,0.021,0.042,0.032,0.084,0.032,0.032,0.095,0.074,0.011,0.063,0.032,0.084,0.053,0.042,0.032,0.042,0.221,0.168,0.505,0.495,0.295,0.211,0.084,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
98,0.102,0.061,0.041,0.041,0.02,0.061,0.02,0.061,0.031,0.071,0.092,0.061,0.01,0.01,0.051,0.051,0.092,0.031,0.031,0.061,0.327,0.102,0.541,0.459,0.255,0.153,0.102,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
80,0.05,0.112,0.025,0.05,0.025,0.075,0.038,0.05,0.025,0.062,0.062,0.038,0,0.025,0.05,0.075,0.062,0.05,0.038,0.088,0.262,0.138,0.5,0.5,0.3,0.175,0.125,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
80,0.062,0.062,0.012,0.05,0.025,0.062,0.012,0.075,0.012,0.05,0.175,0.038,0.025,0.05,0.038,0.062,0.05,0.038,0.012,0.088,0.375,0.112,0.638,0.362,0.225,0.112,0.112,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
80,0.075,0.038,0.012,0.012,0.05,0.025,0.025,0.062,0.038,0.012,0.125,0.088,0.038,0.05,0.05,0.038,0.088,0.05,0.038,0.088,0.3,0.175,0.638,0.362,0.2,0.162,0.038,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
37,0.027,0.189,0.027,0.027,0.108,0,0,0.054,0,0.027,0,0.027,0,0.054,0.324,0.054,0,0.054,0.027,0,0.054,0.135,0.676,0.324,0.243,0.216,0.027,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
37,0,0.189,0.027,0.027,0.108,0,0.027,0.054,0,0.054,0,0,0,0.054,0.297,0.054,0.027,0.027,0.027,0.027,0.081,0.108,0.649,0.351,0.216,0.189,0.027,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
22,0.227,0.045,0.045,0,0,0,0,0.136,0,0,0.091,0.045,0,0,0,0,0.091,0.091,0.091,0.136,0.455,0.182,0.773,0.227,0.091,0.091,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
33,0.061,0,0,0.03,0.121,0.03,0.121,0,0.121,0,0.061,0.091,0.091,0.061,0.03,0.152,0,0,0.03,0,0.121,0.212,0.455,0.545,0.273,0.212,0.061,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
77,0.078,0.143,0,0.026,0.065,0.039,0.026,0.026,0.026,0.052,0.143,0.039,0.013,0.026,0.065,0.104,0.026,0.026,0,0.078,0.351,0.078,0.571,0.429,0.273,0.208,0.065,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
96,0.042,0.073,0.042,0.062,0.042,0.094,0.062,0.021,0.01,0.031,0.104,0.052,0,0.021,0.104,0.073,0.062,0,0.021,0.083,0.26,0.052,0.469,0.531,0.292,0.135,0.156,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
39,0,0.256,0,0,0,0,0,0.026,0,0.026,0.051,0,0,0.128,0.487,0,0,0,0.026,0,0.077,0.154,0.744,0.256,0.256,0.256,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23,0,0.217,0,0.043,0,0,0.043,0,0,0.087,0.087,0.087,0,0.043,0.087,0,0.043,0.087,0,0.174,0.348,0.13,0.565,0.435,0.348,0.304,0.043,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0,0.162,0,0.081,0,0.081,0.054,0.108,0,0.081,0.162,0.081,0,0.081,0,0.108,0,0,0,0,0.243,0.081,0.432,0.568,0.405,0.243,0.162,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36,0,0.167,0,0,0.028,0,0,0.139,0,0.111,0.111,0.194,0,0.028,0.083,0.028,0.028,0.028,0,0.056,0.278,0.056,0.583,0.417,0.361,0.361,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
20,0,0.3,0,0,0,0,0,0.1,0,0.05,0.1,0.3,0,0.05,0,0,0.05,0,0,0.05,0.2,0.05,0.35,0.65,0.6,0.6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
34,0,0.176,0,0,0,0,0,0.118,0,0.118,0.118,0.206,0,0.029,0.088,0.029,0.029,0.029,0,0.059,0.294,0.059,0.559,0.441,0.382,0.382,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35,0,0.171,0,0,0.029,0,0,0.114,0,0.114,0.114,0.2,0,0.029,0.086,0.029,0.029,0.029,0,0.057,0.286,0.057,0.571,0.429,0.371,0.371,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
55,0.091,0.018,0.055,0.073,0,0.073,0.018,0.109,0,0.073,0.073,0.2,0.018,0,0.018,0.018,0.055,0.036,0.036,0.036,0.273,0.073,0.491,0.509,0.364,0.218,0.145,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32,0.094,0.094,0.031,0.062,0,0.031,0.156,0.031,0,0.062,0.062,0.125,0,0,0.031,0,0.062,0.031,0.094,0.031,0.25,0.125,0.438,0.562,0.312,0.219,0.094,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
79,0.013,0.076,0.063,0,0,0,0,0.089,0,0.013,0,0,0,0.19,0.532,0,0,0.013,0,0.013,0.038,0.203,0.861,0.139,0.076,0.076,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
79,0.013,0.076,0.063,0,0,0,0,0.089,0,0.013,0,0,0,0.177,0.532,0,0,0.013,0,0.025,0.051,0.19,0.861,0.139,0.076,0.076,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.333,0,0,0.222,0,0,0.167,0,0,0.056,0,0,0.056,0,0,0,0,0.056,0.111,0.167,0.111,0.667,0.333,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
16,0,0.312,0,0,0.25,0,0,0.125,0,0.062,0.062,0,0,0.062,0,0,0,0,0.062,0.062,0.188,0.125,0.688,0.312,0.312,0.312,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.278,0,0,0.222,0,0,0.222,0,0,0.056,0,0,0.056,0,0,0,0,0.056,0.111,0.167,0.111,0.722,0.278,0.278,0.278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.222,0,0,0.222,0,0,0.222,0,0.056,0.056,0,0,0.056,0,0,0,0.056,0.056,0.056,0.167,0.167,0.778,0.222,0.222,0.222,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18,0,0.278,0,0,0.222,0,0,0.167,0,0,0.056,0,0,0.056,0.056,0,0,0,0.056,0.111,0.167,0.111,0.722,0.278,0.278,0.278,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
13,0,0.308,0,0,0,0,0,0,0,0,0.077,0,0,0.154,0.154,0,0,0.231,0,0.077,0.154,0.385,0.692,0.308,0.308,0.308,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
41,0.024,0.049,0.073,0,0.146,0,0.049,0.122,0,0.049,0.024,0.171,0.073,0,0.073,0.049,0.024,0,0,0.073,0.171,0,0.585,0.415,0.22,0.22,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0.027,0.054,0.027,0,0.162,0,0.054,0.108,0,0.027,0.027,0.189,0.081,0,0.081,0.054,0.027,0,0,0.081,0.162,0,0.595,0.405,0.243,0.243,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,0.054,0.054,0.054,0.027,0.162,0.027,0,0.108,0.027,0.081,0.027,0.108,0,0.054,0.054,0.054,0.054,0,0.054,0,0.162,0.135,0.595,0.405,0.243,0.189,0.054,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
25,0.04,0.04,0,0.04,0.32,0,0,0.08,0.04,0.12,0,0.08,0.04,0.08,0.04,0,0.08,0,0,0,0.16,0.12,0.72,0.28,0.2,0.16,0.04,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
78,0.038,0.077,0.013,0.064,0.077,0.051,0.051,0.051,0,0.128,0.064,0.141,0.038,0.013,0.038,0.038,0.051,0,0,0.064,0.295,0.013,0.513,0.487,0.333,0.218,0.115,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
40,0.075,0.175,0,0.05,0.1,0.05,0.025,0.025,0,0.025,0.1,0.025,0.025,0.025,0.05,0.125,0.05,0.025,0,0.05,0.25,0.05,0.5,0.5,0.3,0.2,0.1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
79,0.076,0.063,0,0.013,0.051,0.013,0.038,0.215,0,0.051,0.038,0.025,0.127,0.076,0.063,0.051,0.025,0,0.013,0.063,0.228,0.089,0.772,0.228,0.114,0.089,0.025,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
40,0.05,0.15,0,0.05,0.1,0.05,0.025,0.05,0,0.05,0.075,0.05,0.025,0.025,0.05,0.125,0.05,0.025,0,0.05,0.225,0.05,0.5,0.5,0.3,0.2,0.1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
43,0.023,0.186,0,0,0.023,0.023,0.047,0.116,0,0.093,0.047,0.209,0,0.023,0.047,0,0.047,0.047,0.047,0.023,0.186,0.116,0.488,0.512,0.419,0.395,0.023,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0,0.226,0.032,0,0.194,0,0.032,0.032,0,0.032,0.065,0,0,0.097,0.032,0,0.161,0,0.065,0.032,0.129,0.161,0.548,0.452,0.226,0.226,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31,0,0.226,0.032,0,0.194,0,0.032,0.032,0,0.065,0.032,0,0,0.097,0.032,0,0.161,0,0.065,0.032,0.129,0.161,0.548,0.452,0.226,0.226,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
19,0.421,0,0,0,0,0,0.158,0.053,0,0.053,0.105,0,0,0.053,0.053,0.053,0,0,0,0.053,0.632,0.053,0.789,0.211,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
19,0.474,0,0,0,0,0,0.158,0.053,0,0,0.105,0,0,0.053,0.053,0.053,0,0,0,0.053,0.632,0.053,0.789,0.211,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
15,0.067,0,0.067,0,0,0,0,0.067,0,0.133,0.067,0.333,0,0,0,0,0,0.067,0,0.2,0.467,0.067,0.6,0.4,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
15,0.067,0,0.067,0,0,0,0,0.067,0,0.2,0.067,0.333,0,0,0,0,0,0.067,0,0.133,0.467,0.067,0.6,0.4,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
15,0,0,0.067,0,0,0,0,0.067,0,0.2,0.067,0.333,0,0,0,0,0,0.067,0,0.2,0.467,0.067,0.6,0.4,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
27,0.074,0.037,0,0,0.148,0,0,0.111,0,0.074,0.148,0.296,0,0,0.074,0,0,0,0,0.037,0.333,0,0.667,0.333,0.333,0.333,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
34,0,0.059,0.059,0,0,0,0.088,0.118,0,0.029,0.029,0.059,0,0.088,0.294,0,0.029,0.029,0.059,0.059,0.118,0.176,0.706,0.294,0.118,0.118,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
51,0.078,0.02,0.039,0.078,0.118,0.02,0.02,0.098,0.02,0.02,0.098,0.118,0,0.059,0,0.078,0.039,0.02,0.02,0.059,0.255,0.118,0.569,0.431,0.255,0.157,0.098,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
93,0.022,0.086,0.043,0.043,0,0.054,0.075,0.194,0.011,0.065,0.032,0.075,0.011,0.065,0.054,0.065,0.022,0,0.054,0.032,0.151,0.129,0.527,0.473,0.269,0.172,0.097,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0,0.167,0.111,0,0,0,0.056,0.056,0.056,0.111,0.056,0,0,0,0.333,0,0,0,0.056,0,0.167,0.111,0.611,0.389,0.222,0.222,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0,0.167,0.111,0,0,0,0.056,0.056,0.056,0.056,0.056,0,0,0,0.333,0,0,0,0.056,0.056,0.167,0.111,0.611,0.389,0.222,0.222,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0,0.167,0.111,0,0,0,0.056,0.056,0.056,0.111,0,0,0,0,0.333,0,0,0,0.056,0.056,0.167,0.111,0.611,0.389,0.222,0.222,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
8,0,0,0,0,0,0,0,0,0.125,0.25,0.125,0.125,0,0.125,0.125,0.125,0,0,0,0,0.375,0.25,0.625,0.375,0.25,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
9,0,0,0,0,0,0,0,0,0.111,0.222,0.111,0.111,0,0.111,0.111,0.111,0.111,0,0,0,0.333,0.222,0.556,0.444,0.222,0.222,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
9,0,0,0,0,0,0.111,0,0,0.111,0.222,0.111,0.111,0,0.111,0.111,0.111,0,0,0,0,0.333,0.222,0.556,0.444,0.333,0.222,0.111,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
26,0.077,0.077,0,0,0,0,0.077,0.115,0,0.115,0.154,0.115,0,0,0.038,0.038,0.077,0.038,0,0.077,0.423,0.038,0.615,0.385,0.192,0.192,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18,0.056,0,0,0,0,0,0,0.056,0.056,0.056,0.167,0.222,0.111,0.056,0.056,0.056,0,0,0,0.111,0.389,0.111,0.667,0.333,0.278,0.278,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
39,0,0.026,0.077,0,0,0,0.051,0.103,0.051,0.026,0.026,0.051,0,0.103,0.333,0.051,0,0.026,0.051,0.026,0.077,0.231,0.692,0.308,0.128,0.128,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0,0.176,0.059,0,0,0,0,0.059,0.059,0.059,0.059,0,0,0,0.412,0,0,0,0.059,0.059,0.176,0.118,0.706,0.294,0.235,0.235,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
51,0.098,0.059,0.039,0.039,0.118,0.059,0,0.098,0.02,0.039,0.098,0.098,0.02,0.039,0,0.059,0.059,0.02,0,0.039,0.275,0.078,0.569,0.431,0.275,0.176,0.098,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0.059,0,0,0,0,0,0,0.059,0.059,0.059,0.235,0.176,0,0.059,0.059,0.059,0,0,0.059,0.118,0.471,0.176,0.706,0.294,0.235,0.235,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
19,0,0,0.105,0,0,0,0,0.105,0.053,0.053,0.316,0.158,0,0,0,0.053,0.053,0.053,0,0.053,0.421,0.105,0.579,0.421,0.211,0.211,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
19,0,0,0.053,0.053,0,0,0,0.053,0.053,0.158,0.263,0.263,0,0,0,0.053,0,0,0,0.053,0.474,0.053,0.526,0.474,0.368,0.316,0.053,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
19,0,0,0.053,0,0,0,0,0.105,0.053,0.105,0.316,0.211,0,0,0,0.105,0,0,0,0.053,0.474,0.053,0.579,0.421,0.263,0.263,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
51,0.078,0.039,0.039,0.078,0.118,0.02,0.02,0.098,0.02,0.02,0.098,0.118,0,0.059,0,0.078,0.039,0.02,0,0.059,0.255,0.098,0.549,0.451,0.275,0.176,0.098,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
13,0,0.077,0,0,0,0,0,0.154,0,0.154,0.154,0,0.154,0.077,0.077,0.154,0,0,0,0,0.308,0.077,0.769,0.231,0.077,0.077,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.286,0,0.071,0,0,0,0,0,0,0.071,0.143,0.214,0.071,0,0,0.071,0,0,0,0.071,0.571,0,0.643,0.357,0.214,0.214,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.071,0,0.071,0,0,0,0,0.143,0,0.143,0.286,0.214,0,0,0,0,0,0.071,0,0,0.5,0.071,0.714,0.286,0.214,0.214,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0,0,0.143,0,0,0.071,0,0,0,0.143,0.071,0.286,0,0.071,0,0,0,0.071,0,0.143,0.357,0.143,0.5,0.5,0.357,0.286,0.071,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17,0.118,0,0.059,0,0,0.059,0,0.059,0,0.176,0.118,0.235,0,0,0,0.059,0,0.059,0,0.059,0.471,0.059,0.588,0.412,0.294,0.235,0.059,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.071,0,0.071,0,0,0,0,0.071,0,0.071,0.214,0.214,0.143,0,0,0.071,0,0.071,0,0,0.357,0.071,0.643,0.357,0.214,0.214,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.214,0,0.071,0.071,0,0,0,0,0,0.071,0.214,0.214,0,0,0,0,0,0.071,0,0.071,0.571,0.071,0.643,0.357,0.286,0.214,0.071,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.143,0,0,0.143,0,0,0.071,0,0,0.143,0.214,0.214,0,0,0,0,0,0.071,0,0,0.5,0.071,0.571,0.429,0.357,0.214,0.143,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
15,0.133,0,0.133,0,0,0,0,0,0,0.267,0,0.267,0.067,0,0,0.067,0,0.067,0,0,0.4,0.067,0.533,0.467,0.267,0.267,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
15,0.133,0,0.067,0,0,0,0,0,0,0.2,0.067,0.267,0.067,0,0,0.133,0,0.067,0,0,0.4,0.067,0.533,0.467,0.267,0.267,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.286,0,0.071,0,0,0,0,0,0,0.143,0.214,0.214,0,0.071,0,0,0,0,0,0,0.643,0.071,0.714,0.286,0.214,0.214,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.143,0,0,0.071,0,0,0,0,0,0.143,0.143,0.286,0,0,0,0,0,0.071,0,0.143,0.571,0.071,0.643,0.357,0.357,0.286,0.071,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14,0.214,0,0.071,0,0,0,0,0.071,0,0.143,0.143,0.214,0.071,0,0,0,0,0.071,0,0,0.5,0.071,0.714,0.286,0.214,0.214,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
13,0.154,0,0.077,0,0,0,0,0.077,0,0.154,0.154,0.231,0.077,0,0,0,0,0.077,0,0,0.462,0.077,0.692,0.308,0.231,0.231,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
